# hisp.dominant.lm.txt
#
# The data in this file was created in R from the 'hisp' data set for comparison
# to qsnpgwa results for the same input.  The data are the tabulated lm()
# results.
#
# R call: hisp.r.dom.df <- multi.lm(hisp.df, 2, 3, "dominant"), where multi.lm()
# calls 'lm' for each biallelic snp, recoding to dominant genetic model.  
#
# These data correlated perfectly with SAS results (within rounding error)
# produced by Josh Grab.
#
# David R. McWilliams <dmcwilli@wfubmc.edu>
# 15-Aug-2011
id	coef	std.err	t.val	p.val
v1	0.00216599562190132	0.0133254405744062	0.162545891807997	0.870902306231844
v2	-0.0157753108753229	0.0632905255739352	-0.249252328563686	0.80320661923111
v3	-0.0170658215333504	0.0201474713234891	-0.847045331860288	0.397132255487713
v4	0.00222755479914129	0.0118303811931594	0.188291041748454	0.8506791187592
v5	0.00363362496081368	0.0133251846604445	0.27268852578081	0.785137767325883
v6	0.00194404450747386	0.0112789620344255	0.172360231512462	0.86318228098686
v7	0.0138601172547544	0.0132112246575621	1.04911676351071	0.29432750053221
v8	0.00534883635454048	0.0112832837090688	0.474049619991512	0.635547446768644
v9	0.00578982054092944	0.0112824584265445	0.513170119670689	0.607923151402604
v10	-0.000296177830172319	0.0127542074276467	-0.02322197062048	0.981476925568018
v11	-0.0712538579738421	0.099811982685952	-0.713880799242661	0.475434375358251
v12	-0.000451502359179068	0.0159859663745405	-0.0282436700166053	0.977472323073432
v13	-0.0203259461525623	0.0122810250732830	-1.65506918447555	0.0981618940615101
v14	-0.0235788893627491	0.0118770140394880	-1.98525397750272	0.0473348173615611
v15	-0.000402242916590836	0.0113543659064922	-0.0354262774252187	0.971745496760941
v16	0.0146659875765634	0.0125682447511208	1.16690817747288	0.243470549777136
v17	0.0137022309774604	0.0126142069828018	1.08625385615933	0.277576627335951
v18	0.00898239269322582	0.0117324233965024	0.765604205513379	0.444056606010435
v19	-0.0138666015326897	0.0113372049848943	-1.22310583174297	0.221520628851080
v20	0.0445771420174918	0.19920795442215	0.223771897797949	0.822972018774868
v21	0.0250518840817399	0.0156213973426714	1.60369034422473	0.109035352063185
v22	0.000154807128582531	0.0112871924944870	0.0137152909067638	0.989059316353125
v23	0.0421423665360492	0.0214526914281651	1.96443260637781	0.049701567884173
v24	0.000447567809254468	0.0120632932826539	0.0371016271235017	0.970409908199205
v25	0.00607104902390814	0.0112811253101984	0.53815987828978	0.590562636997946
v26	0.000442229034084513	0.0114867817676890	0.0384989497518313	0.969296026167341
v27	0.0090402317569072	0.0114121017586907	0.792161860108085	0.428416850058452
v28	0.0127986806003478	0.0115478190256077	1.10832015742248	0.267937117696288
v29	0.0269932695275993	0.0112931632361295	2.39023105955303	0.0169853715994638
v30	0.0241844856904118	0.0112726106080297	2.14542012771954	0.0321117571335822
v31	0.0202243701395536	0.0138799205692351	1.4570955243347	0.145341570159085
v32	0.0210933899999797	0.0119220978715895	1.76926831394711	0.0770932942737172
v33	0.000650233947697658	0.0138332274959486	0.0470052233210288	0.96251658502416
v34	0.0170913575522922	0.0116401680759509	1.46830848496111	0.142272435956394
v35	0.00862078500198614	0.0113652139638075	0.758523775217872	0.448280706334277
v36	0.00508957643398797	0.0132932826362609	0.382868293201322	0.701882620861551
v37	0.0186718104293807	0.0118443123506635	1.57643684804839	0.115178597370981
v38	0.0185777423538143	0.0115500514841419	1.60845537176362	0.107988406663787
v39	0.0181815631274926	0.0115469747186973	1.57457373644825	0.115608524311444
v40	0.0222419475403716	0.0117706741597200	1.88960693657505	0.0590421528030094
v41	0.0215269755590373	0.0117480391862191	1.83238881125706	0.0671316801426435
v42	0.020766127459161	0.0116766502041542	1.77843192149175	0.0755763399553827
v43	0.0143526507054131	0.0118298967231354	1.2132524096634	0.225262910612831
v44	0.0208723640007175	0.0118544239616663	1.76072359721675	0.078530091972406
v45	0.00951754547933293	0.0122012404076582	0.780047369065784	0.435510904712725
v46	0.0122065437712600	0.0116970305043264	1.04355919793020	0.296891474961003
v47	0.0275417409725165	0.0223833277293458	1.23045783475741	0.218757575946075
v48	0.00743016007789666	0.0122111769699921	0.608472065891408	0.542985152516287
v49	0.00747544188888797	0.0121593298173528	0.614790617672005	0.538805078120400
v50	0.0149854243246717	0.0126288789035258	1.18659973218114	0.235611375227566
v51	-0.0259340020553616	0.0112736805394112	-2.30040242533927	0.0215897326286979
v52	-0.0265957283901979	0.0121043190615966	-2.19720979386425	0.0281887289131715
