# sim2000.logistic.cov.lof.txt
#
# Created in R by logistic regression over the snps in sim2000 coded as 'lof' by
# recode.R.  The call was:
# sim2000.logistic.cov.lof.20110823.df <- par.glm.cov(sim2000.geno.df,
#     qvar=sim2000.phen.df$ds-1, snp.start=2, gen.model="lof",
#     cov1=sim2000.phen.df$cov1, cov2=sim2000.phen.df$cov2)
#
# The variable b1.p corresponds to the lack of fit p-value from snplash.
#
# David R. McWilliams <dmcwilli@wfubmc.edu>
# 23-Aug-2011
b0	b0.se	b0.z	b0.p	b1	b1.se	b1.z	b1.p	c1	c1.se	c1.z	c1.p	c2	c2.se	c2.z	c2.p	aic	null.dev
0.0122429585907959	0.119475722434717	0.102472354561284	0.918381755181184	-0.0113775962924630	0.0300546797600148	-0.378563218218012	0.705012240253556	0.0430419692767865	0.157243146786229	0.273728745299798	0.784293085587882	-0.273849573245600	0.157463721204562	-1.73912804264190	0.082012243005341	2772.5965980538	2764.5965980538
0.0133766851369737	0.119357873958582	0.112072079481036	0.910766255277964	-0.0183351839527367	0.0307724887376945	-0.595830389573826	0.551288539886559	0.0426988603515974	0.157234030032109	0.271562462291896	0.785958465800019	-0.271172144818772	0.157440253374876	-1.72238127801468	0.0850004728935803	2771.04964998986	2763.04964998986
0.033148890999597	0.120036171110388	0.276157517296287	0.782427085152399	0.0369744977421709	0.0299695594212748	1.23373511176555	0.217301625674125	0.0440328452877431	0.157283523052229	0.279958411620277	0.779509412202457	-0.278868630691232	0.157528245797191	-1.77027700194325	0.0766810072879229	2771.21696360728	2763.21696360728
0.0264003333029532	0.119407884123538	0.221093720039789	0.825019459954999	0.0519882895598064	0.0305690107054958	1.70068603333832	0.0890019591407338	0.0362056266531827	0.157365591921236	0.230073335671143	0.818034784187509	-0.267353018072121	0.157493987456128	-1.69754428337524	0.089593806344304	2769.8437137953	2761.8437137953
0.0162418776501389	0.119168432944773	0.136293456654465	0.89158929645022	0.00869087085731763	0.0311719064261319	0.278804598554548	0.780394785206197	0.0420756903754626	0.157222938479145	0.267618012883303	0.788993364284734	-0.271734470565700	0.157361410610450	-1.7268177090658	0.0842004070132355	2772.66216407285	2764.66216407285
0.0149575252721933	0.119158671606158	0.125526116316828	0.900107050722758	0.0128562822716713	0.0322504867945293	0.398638394315714	0.690159667056432	0.0402061472183756	0.157298579532978	0.255604006964006	0.798256624055817	-0.270109391008508	0.157414988184900	-1.71590643383486	0.0861791689692664	2772.58094913665	2764.58094913665
-0.0026096506178723	0.119897948946763	-0.0217655985010306	0.982634936101479	-0.0422457523916553	0.0299789041949046	-1.40918267449001	0.158781159426706	0.0419227002031629	0.157295080017566	0.266522641385104	0.78983672450441	-0.267531443202061	0.157471083354785	-1.69892425645735	0.0893334559871763	2770.75348172526	2762.75348172526
0.0404197522670729	0.120226655227591	0.336196263553683	0.736722870348375	0.0479785324980809	0.0299517599655411	1.60186020965977	0.109186525136653	0.0350375151485237	0.157374483865551	0.222637839933806	0.823817383499629	-0.274031334820823	0.157475270002130	-1.74015472281532	0.0818318535040254	2770.17193952201	2762.17193952201
-0.00291182233400223	0.119854460655488	-0.0242946513469535	0.980617579480213	-0.0444398866679285	0.0298987865018965	-1.48634415865372	0.137188112064051	0.0369164512758106	0.157337725331880	0.234631911691496	0.814494438918896	-0.272132212779167	0.15743571015987	-1.72852914057952	0.0838934012254942	2770.52953914530	2762.5295391453
0.0106587927394350	0.120061170865211	0.0887780175940587	0.92925832811484	-0.0100163164294080	0.0300182711367976	-0.333673994207135	0.73862557556616	0.043102254809847	0.157253310125145	0.274094419860196	0.784012061995834	-0.270105931118178	0.157431204308839	-1.71570771057751	0.0862155528153178	2772.62857220181	2764.62857220181
-0.00105881143316766	0.126016463683165	-0.00840216748051087	0.993296119168443	0.0214331968730432	0.0528225233673051	0.405758670861025	0.684919928453587	0.0430088760651865	0.157239127532689	0.273525277963942	0.784449463916587	-0.270887544856077	0.157373621695861	-1.72130209584674	0.085196019378682	2772.57505928101	2764.57505928101
0.0103009136232819	0.119324732692175	0.086326726998462	0.931206692706074	-0.0260754458475539	0.0302148392957412	-0.863001308473921	0.388136747531819	0.0343466316697441	0.157506415553321	0.218064969284484	0.827378491050038	-0.268647494869460	0.157426436677580	-1.70649543074946	0.087915876319992	2771.99513764906	2763.99513764906
0.0154818768329538	0.119150143655874	0.129935863759159	0.896617169626031	-0.0174558852485993	0.031647905054311	-0.551565268495443	0.581246237587478	0.0418615403396464	0.157232157487044	0.266240322645804	0.790054130338735	-0.271397561628760	0.157366599756316	-1.72461984975860	0.0845960038153726	2772.43573561535	2764.43573561535
0.00843068826152971	0.119841769994510	0.0703484958701457	0.94391628396541	-0.0166679655536352	0.0299247474778516	-0.556996030324791	0.577530141415852	0.0445204003924339	0.157293006284408	0.283041194545769	0.777145258892297	-0.274542707020392	0.157451971002422	-1.74366002071939	0.0812183905775457	2772.4296421105	2764.4296421105
0.0201311679746578	0.119354721483757	0.168666708148597	0.866058806596364	-0.0215704388037707	0.0326520677821274	-0.660614787023614	0.508859383592165	0.0412861467589041	0.157238401600488	0.262570379364476	0.792881733003846	-0.275521292968667	0.157481304843933	-1.74954921310636	0.0801961297837048	2772.30358885316	2764.30358885316
0.0115006241244193	0.120723624996215	0.0952640721712904	0.924105079084416	-0.00628370627912024	0.02990792331588	-0.210101724976131	0.833588279191908	0.0432169604402273	0.157308110635129	0.274728113291422	0.783525130644497	-0.271581843603314	0.157359356873493	-1.72587032000677	0.08437074536017	2772.69576370578	2764.69576370578
0.0224698054457418	0.120000462949344	0.187247656329684	0.851466461210346	-0.0177165744503199	0.0367178037191521	-0.482506377174158	0.629446269284708	0.0422235240593673	0.157222663008859	0.268558764056732	0.788269248286636	-0.272397152415647	0.157373010194463	-1.73090132850005	0.0834693646563118	2772.50717124235	2764.50717124235
0.02132631185811	0.119427060764426	0.178571855671613	0.858273895161043	0.0217502769887888	0.0304263874959216	0.714849141775513	0.474702265915061	0.0417635784511133	0.157240395225385	0.265603367323328	0.790544691976156	-0.273357827905996	0.157400165448048	-1.73670610274054	0.0824390600162669	2772.22871760200	2764.22871760200
0.00626899477138468	0.120577057811336	0.0519916050795802	0.958535382544475	0.0190918635519299	0.0378823012402888	0.503978452386763	0.614276518964911	0.0417910893359835	0.157224331216636	0.265805483239109	0.790389020074443	-0.268784592837773	0.157475796289084	-1.70683113958894	0.0878534427502727	2772.48571348140	2764.48571348140
0.0435976883422739	0.120972714141347	0.36039274353499	0.718553452387657	-0.0550127941755003	0.0404686946193666	-1.35939136888229	0.174022604677933	0.0390995922293304	0.157307423940934	0.248555289062591	0.803704797347101	-0.268394135437719	0.157439807097351	-1.70474126198440	0.0882426906808709	2770.89157432746	2762.89157432746
0.0180322468971546	0.119391927422551	0.151034054700658	0.879948852259427	0.00963657832497448	0.0302701297443258	0.318352726148486	0.750217393316684	0.0406229252004714	0.157290597987423	0.25826670964605	0.79620107676282	-0.269915806225161	0.157458109915333	-1.71420707622045	0.0864907017691418	2772.63855036175	2764.63855036175
0.0136421057294780	0.119192081857461	0.114454798648389	0.908877276312222	-0.0350632768829661	0.0313230850934187	-1.11940687765565	0.262966598184164	0.0449622206983688	0.157286503060637	0.285861913282126	0.774983885773383	-0.27422468153719	0.157423841725923	-1.74195140031342	0.0815169486813865	2771.48691139666	2763.48691139666
0.0060082699168339	0.119490367530582	0.0502824624361136	0.959897299038474	0.0383982184932859	0.0342741203539234	1.12032688503092	0.262574489354889	0.0433047536470599	0.157273698708285	0.275346443828364	0.783050085878296	-0.271602767019450	0.157403325372212	-1.72552115005951	0.0844335955861782	2771.48274581547	2763.48274581547
-0.0143130293209656	0.123670928083442	-0.115734793477966	0.907862730321662	0.0439326303820362	0.048562145849155	0.904668226945755	0.365641178479158	0.0472308942465471	0.157351712045229	0.300161298740564	0.764054123850782	-0.276869510516732	0.157499220990107	-1.75791034886530	0.0787627646859652	2771.918938483	2763.918938483
0.0288804442588306	0.119997755684239	0.240674870076957	0.809807117301633	0.0282268627558550	0.0299014247677413	0.94399725013462	0.345171053496145	0.0447476287771423	0.157280880903223	0.284507745125589	0.77602129942568	-0.274871562264622	0.157434326704355	-1.74594428050499	0.0808206344290723	2771.84852616939	2763.84852616939
0.0227120036877778	0.120114041003721	0.189087000137429	0.850024630083748	0.0140216937912835	0.0298758587699852	0.469331907719767	0.638832411441495	0.0418858304448259	0.157228749748934	0.266400582029114	0.789930717024205	-0.272033433429202	0.157369363978445	-1.72863018920546	0.0838753029498558	2772.51962182427	2764.51962182427
0.0118105939042627	0.119987839905653	0.0984315903474003	0.92158959100137	-0.00795614870822649	0.0298748347591907	-0.266316074125861	0.789995794619209	0.042180746483891	0.157223027663562	0.268286059050794	0.788479136274143	-0.272027906605563	0.157363437899164	-1.72866016551999	0.0838699346614393	2772.66898199981	2764.66898199981
0.0156075492498352	0.119151694563010	0.130988898706611	0.895784089284838	0.000394402251649352	0.0317235107576291	0.0124324906742708	0.990080563175307	0.0421148056823035	0.157218900716766	0.267873681156024	0.788796552961438	-0.271760538781037	0.157394445094685	-1.72662090213890	0.0842357695173164	2772.73975268617	2764.73975268617
-0.00244550712047822	0.119873023240508	-0.0204008129132746	0.983723635375126	0.0522240674517892	0.0361885238526637	1.44311129308319	0.148989122588017	0.0441830844849109	0.157311681534581	0.280863341195665	0.778815218793086	-0.273520383816451	0.157449635541842	-1.73719286726303	0.0823531335067881	2770.65128414704	2762.65128414704
