# sim2000.dprime.snpmatrix.txt
#
# This file was created from the sim2000 data set in R using the snpMatrix
# package on 16-Jun-2011.  It contains 100 dprime values for the the 2000 snps in
# the data set.  Column 1 corresponds to dprime in the snpgwa output.
#
# David R. McWilliams <dmcwilli@wfubmc.edu>
# 10-Aug-2011
#
V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
0.277488680224888	0.0679739883999414	0.0373741950728810	0.00901707364518529	0.00522276331690036	0.0479185078282459	0.0392476710868092	0.0314393374542412	0.00206075813030418	0.121659120654910	0.0357642899932302	7.98880592439276e-05	0.0121721440607361	0.0141115584584449	0.0093205613459033	0.0329605893563484	0.00821436363909926	0.00103212826089191	0.000474498681540184	0.000728232352541538	0.0344732844570665	0.0253863964252934	0.0676792756392272	0.0560056143536057	0.0529168829786582	0.00455451004016225	0.041046368213103	0.032579787960906	0.090263337746573	0.0161356073146965	0.0279038616218251	0.0311920891550104	0.103424524299819	0.0523824679826319	0.00935107996649697	0.0366944190468659	0.0527939419425123	0.120495447163822	0.0695239474682872	0.0231868478935243	0.0474383383676144	0.0281184291151538	0.0647505183106923	0.0543511378041748	0.0293585734932421	0.0046822235892029	0.0129789553209737	0.172052162505062	0.0349510098066651	0.0562139806310211	0.0722134234144426	0.0272943911227095	0.0234163128656003	0.0327020811453386	0.00441968212631983	0.0845469609491587	0.0462803211068247	0.0404568857829153	0.0242332065665449	0.173803668949717	0.007921694359974	0.0350563345097182	0.0290122232655827	0.045670107000927	0.0124857102381531	0.0348546579332498	0.0159566643328024	0.0574567417298638	0.0229866101409695	6.06317408226685e-05	0.0873063450976012	0.0306306205909103	0.122227216918608	0.0505987461956907	0.0359361039042431	0.078661788020631	0.0301188401444437	0.00203501659986258	0.0246621858662909	0.0202410524017368	0.0165577750885994	0.0451222857001043	0.036979920525969	0.05792673343032	0.00697767542570096	0.0488984188632098	0.0104497747035859	0.00509834437869692	0.0371331157662421	0.0407179297486635	0.0458489552517474	0.00245507850141495	0.00854200529492101	0.0131515494162692	0.00195597129469490	0.0543803933398168	0.0175320523107282	0.0176941745127383	0.0214600132890867	0.00612288141011674
0.107223990150394	0.0310291852863553	0.0156902242726465	0.0188711646440952	0.0291701804376907	0.105330089972971	0.00544759744766769	0.0415548379918962	0.0742805240580543	0.0173724958489243	0.0300498035592791	0.0568594710975042	0.110514563286738	0.00970929626227776	0.0786270896622521	0.0276454622911587	0.0709698642873674	0.0163403387274755	0.0121512463979108	0.0063503899161294	0.0264179263725475	0.202503044646213	7.3981987806216e-06	0.0274788970670609	0.0500103387606637	0.0940915975650224	0.0521802359847428	0.00244879452193478	0.0412310458827177	0.00391364756372558	0.0600327815498556	0.0833358270759032	0.0224175498918915	0.0134086924374485	0.00777420587108695	0.088896664028108	0.0236240584982322	0.207494197443791	0.141999294715291	0.00231838793185208	0.0377871959563640	0.0338097448736911	0.42519628587519	0.00553173532188124	0.00285202228192989	0.0226479209895429	0.117957513782785	0.0991577057644166	0.0742861147112829	0.0612745409018053	0.0146732593592075	0.0559154844107096	0.0137289848908579	0.0170322857633501	0.0747859925602215	0.0368845098028595	0.0158704895894020	0.0256159244910731	0.098201694141349	0.0071872406278697	0.165863480713079	0.0260348998771048	0.0333841487729103	0.0688500548803276	0.105703767206824	0.0196666555221862	0.0309568008769855	0.0135488190642154	0.0253994907970397	0.0152940115276656	0.00863041115222247	0.0144000327189095	0.0999558883531594	0.00624175608058251	0.0469310246094987	0.0451343020032688	0.0239535258705227	0.0543468002672365	0.0723599482371676	0.0740961849826201	0.0137657268651286	0.0259264159689401	0.00442284558698241	0.0503045954129948	0.0202805280694256	0.0474058193685965	0.0355001257056001	0.205649183436433	0.102908396158444	0.0162658807993295	0.0138086419475690	0.0252305301329693	0.0847195440572524	0.127857442995766	0.0256967963785577	0.0109333416896287	0.0223944850158739	0.0419354582267985	0.0610145438660638	0.0717579119915289
0.0425641932194891	0.0667579272345909	0.00597962105750637	0.0131994730744541	0.0556717138528257	0.0178075898436697	0.0402356063236046	0.0146096043383009	0.0169099867938156	0.0955110865134446	0.0117598918112465	0.0890168943920634	0.0563572691008432	0.0297557813152127	0.0441545159798788	0.00711358525957561	0.0257169283700659	0.0568852339288585	0.0504248916946809	0.0273819462813194	0.0210141338465341	0.0327253294337083	0.0437025258862771	0.00461033970290143	0.00494394056803382	0.0287011143482125	0.0276671727153405	0.00883042575583877	0.0342074449369616	0.0228839785766585	0.178874071375121	0.0292965703473952	0.0287058404223348	0.0287879388844164	0.0865302546832113	0.041237988130801	0.0626088143194949	0.0185519167862227	0.00255261513197293	0.00279360353834657	0.0269719833005256	0.113053941338482	0.0212208807393725	0.0500470097572784	0.00137920105367069	0.0850729829245256	0.0616837480687139	0.0132987675251051	0.0480912766842031	0.00152899029290927	0.0116979055400574	0.0969063164379532	0.0193505346813847	0.0393356806733181	0.00550487424823604	0.0545357364281028	0.00351692158895144	0.0642531728406996	0.00158776828823732	0.0502498743990372	0.00720692534266337	0.0380536408831023	0.0104905151659048	0.0227587142735824	0.0370912026709257	0.0629171829384637	0.0205420794400122	0.107604815360950	0.0841225724745926	0.0125683583226852	0.0187615977792019	0.0300932493778316	0.0346899901307439	0.109099278716108	0.0387054751744894	0.00271348570991475	0.00210108674307103	0.0154347610248903	0.038732631098267	0.153886918717736	0.0384183361061592	0.0222344121544922	0.0884479944534306	0.0257317169676696	0.0306527981534131	0.0121241164802419	0.0667834272020503	0.0242531419030745	0.00309381347541599	0.0378428793672862	0.0536090813896198	0.0253389951165536	0.00624186312502028	0.0695880206948387	0.0720065449263377	0.00481850308515824	0.0261431611860676	0.0826581077055069	0.0284542590899674	0.00255725060099120
0.336215803074731	0.111182402651378	0.00608855426306057	0.103908501333704	0.0380899563809404	0.00322898407443827	0.158223052307515	0.0247465718468623	0.0496454056398853	0.0144029317527833	0.051644507566503	0.0349854674477664	0.0484850790603915	0.0112284586782406	0.00380478908669843	0.123803901695184	0.0219675550178096	0.0125615977862298	0.0851749624194837	0.0642347409078078	0.00129051793567455	0.00407792825020522	0.0185194885990326	0.0225077526391701	0.0824187344085723	0.037543175797705	0.0294790849857537	0.00984032455365375	0.00272978141634347	0.0374882379853047	0.0525894941644101	0.0383907550293200	0.0105619207764552	0.0145369114590575	0.0345418346627029	0.00884413835107392	0.00738263814506268	0.0496503252756071	0.0571479527089914	0.00979692871518114	0.0905916508257002	0.0245452888758553	0.0969855547163646	0.0227728341495826	0.0196465631510578	0.0606504166889847	0.0651128488692655	0.0214012598709004	0.0212060940194874	0.00857766360969842	0.0427881020823318	0.00922406044225822	0.18927452869151	0.0570435913095008	0.0245137339996357	0.00446993461722607	0.0299532465305823	0.00135448812170065	0.0433968047071821	0.0246365208412482	0.0441234122307477	0.0143610553480817	0.0388347382104419	0.00246083919255081	0.0108940015959453	0.0542196078676095	0.249681342997001	0.0432556723238679	0.0142632460447582	0.073780265176302	0.0947969784783117	0.00828551278672864	0.0313850032979397	0.0567475602231777	0.0194164578332539	0.0252198172816817	0.00457396849605887	0.00394964858696036	0.0757590186972066	0.00777225394230344	0.0806939325903622	0.00290054441992541	0.101091135147994	0.00131531557233742	0.0112247144708518	0.0953482642247456	0.0320959197166953	0.136326614831480	0.00260647715417146	0.0199019638503175	0.0811884539746776	0.00165299595005541	0.0369515604779291	0.100657934253157	0.0113741048867408	0.0208877857209488	0.00348826078821828	0.0162968222129933	0.000234572402638942	0.0369010512489078
1	0.0358819265800571	0.0560103010984549	0.0151350414847740	0.0901352566350545	0.0804278522823082	0.074369201621398	0.0580794626182293	0.0123444676205333	0.0302973104166524	0.0326544163088546	0.0187716553588375	0.0165141181521194	0.0130149988404523	0.00290170778219274	0.0983345071893034	0.0142658671370684	0.0556975925269483	0.00262440162070664	0.0107844399660957	0.0526708604740039	0.030116550969027	0.0826665149035844	0.141201905197533	0.0184985683623311	0.00359340752631106	0.0274035067658179	0.0203000367718186	0.0356280646145574	0.00894442344576398	0.0270595026946104	0.0199078765095080	0.119535485693285	0.0204856629561411	0.0135727053932793	0.0208172382117096	0.00760265760077306	0.032921309008801	0.0290509085664502	0.0271183963193322	0.0163086991107947	0.0665014620777185	0.0399550572273052	0.142202792867905	0.0400476207199099	0.021293321481382	0.103138860809627	0.0289423523187378	0.0156093699087424	0.088545005881712	0.0260496103727563	0.162225748908278	0.02123752237473	0.0115052739568834	0.0280529040461921	0.0341813201870187	0.0168120361639256	0.0862242176711112	0.0093157971665538	0.00089720375381104	0.0227213784107646	0.0499175875788802	0.00644103663684214	0.0134931373325625	0.0365087305408360	0.203852684927763	0.00626698076178925	0.0748427258783797	0.00528562401773579	0.00849266358271659	0.0157990419364942	0.00229714656211205	0.00364488951404416	0.00673064800553265	0.00290057297799089	0.000493588687548294	0.0147426029891545	0.0257752064726777	0.00737893215352592	0.0119510558672156	0.00175684631927470	0.0514018705970510	0.0190932208664820	0.0416334914035489	0.00289921954967732	0.0255963404577141	0.0443337238181512	0.000244637597767209	0.0611295429608045	0.0643695149691403	0.00604258609117803	0.160254683262322	0.0179506120372697	0.0376789409044399	0.00114837398855408	0.0189551878264096	0.142740902106358	0.0149050671951675	0.14674860948555	0.0541122317851509
0.0183960502052446	0.0515463776766681	0.0228550318205641	0.000489650961328993	0.0624830867976588	0.0121695372952628	0.0370851750114436	0.0802382199038244	0.0129361245282653	0.00622873304292159	0.0762682604080553	0.0163868514042361	0.0455065794778831	0.213282045205521	0.0128579518144518	0.0151787514077118	0.128108609516913	0.0330861660919116	0.0164371761340840	0.0252416112234136	0.0067888569978373	0.0142929937371191	0.0559120223561016	0.154590820855457	0.063411161531167	0.0288763626123900	0.00849814874929309	0.0133632904379192	0.0378778983927728	0.00776635842160587	0.0412130569207258	0.0140390620265426	0.00784750402205706	0.0783192328209493	0.00516723871718655	0.0602526896870468	0.0844147242468403	0.000236868795914628	0.159324042989083	0.0098685120959794	0.0221726655195450	0.0284570810260184	0.0355076413838579	0.0333740349029301	0.129024879751728	0.0502799264992709	0.0482968953191477	0.0225002229456002	0.146068547371239	0.0134354147467008	0.00221381621532587	0.0701452947609382	0.0268309842249924	0.106373240167999	0.0415467738778043	0.111718822228336	0.0262249221330349	0.0105699214691242	0.0275805183099859	0.0753547393745344	0.0430440222379455	0.0235860789445518	0.00389079229922305	0.0163258837358339	0.369954282722895	0.0430486824886199	0.000914996053300584	0.0435501204372852	0.0536647861797438	0.0371677300110635	0.0341482938595955	0.0509419992264416	0.0161889000929912	0.00265078092786474	0.121767728928429	0.00984238773823328	0.043960257972311	0.0179079640286493	0.0298722883778601	0.049867375847253	0.0959529573353947	0.045210887633542	0.0116330228239151	0.0126905984323173	0.0168712288011376	0.0202735554194778	0.0580126749308591	0.0300095364696309	0.105503510601642	0.0265442543673483	0.0102337336831222	0.0167842971900257	0.0331350116446912	0.0216214054698520	0.0267012292512472	0.0668576257277524	0.0175120542380543	0.0255807339363019	0.074443585180022	0.0260399206032374
0.0543890797540467	0.186824269845345	0.0139903813629601	0.639856304448531	0.061488372458155	0.306956946497705	0.0155517524703386	0.073307501464116	0.055944975552596	0.118392534347715	0.020643371431875	0.0258248612422521	0.00388976356482846	0.0103552355177264	0.0716455388661446	0.0780611249308916	0.0825334819008447	0.019674945762279	0.0249686684037376	0.0120429429897322	0.0424014175220661	0.0149841688123016	0.138390995286663	0.00239653476767097	0.0348766378342280	0.0140931094662460	0.0454322614205682	0.126723789558119	0.0239876299203684	0.0266766835912093	0.0311665949943815	0.0485523927196821	0.00824914864296308	0.0333631856977539	0.0132857945875666	0.00902112738058828	0.0392901706847361	0.0897909132552735	0.0182960662486543	0.148835713862583	0.0226476657842301	0.0354886629227014	0.0699539026793582	0.00048759627484778	0.0166665635860953	0.000239575963619258	0.0183324015345085	0.0465718035267741	0.0149200708616610	0.0288102839621003	0.0142781597478991	0.0309387837215058	0.115068366428047	0.0718844590263974	0.0222338720191665	0.0244683565937246	0.0405821660736488	0.000350802216417338	0.0212813155002379	0.0132021173055499	0.0530168172935103	0.0222785785846075	0.096003006869815	0.0850068717220647	0.0587309911065468	0.041746996537226	0.0123878192522173	0.00531764120575057	0.00700216872764331	0.0829834899909616	0.123352102758400	0.00253226286877702	0.0645148177410778	0.00759407112467388	0.0387439177218222	0.0533876165793985	0.00527697858788659	0.00478679945361921	0.0281335616046402	0.023110301164815	0.0528267685975379	0.0222943956765683	0.0158558731902646	0.0431011462753451	0.0539158454564061	0.0179941521857344	0.0300487941761461	0.067694844856359	0.0556669570887304	0.143447139638821	0.139336694444578	0.0133596402001527	0.0720844010864193	0.0533064696912306	0.0291884782786713	0.0359321510937477	0.00197655326413012	0.0535779854326448	0.093427829577175	0.0222740082660544
0.0760203230778335	0.0380594584503338	0.638290428450652	0.0689014368850224	0.0375159563095298	0.0674510354477328	0.00767612853546192	0.0189589602943095	0.0508498994440209	0.0116950240878296	0.153730446143357	0.149499220122350	0.0816410082062539	0.0139722687433298	0.0205239383394927	0.0552343876995664	0.0728405624452735	0.00414436717633586	0.0379295415710745	0.0398859942235767	0.0269795152315067	0.340537094622417	0.0199318715562690	0.0209375297740457	0.0145228212678706	0.027042703288426	0.154625915405456	0.0294498154205889	0.0078013898527695	0.03079055996541	0.0348546908854153	0.00421855345981566	0.0306693652592231	0.0156975669264287	0.0621738822307047	0.0458387671338035	0.0507381542269577	0.0387811782285894	0.0439418511466058	0.0190916989073833	0.0105268723015037	0.0236683698833567	0.0567328720269465	0.0217461242084263	0.0362267271930371	0.0385791883220009	0.110870692789043	0.05714719814043	0.0450942914337683	0.101965570244010	0.0323847982312358	0.114012726293634	0.0310278895417176	0.0101626237752246	0.0777948030536787	0.0227931046039755	0.00685338803950317	0.0181613314354753	0.0310834247243864	0.0457049080244858	0.0322719745177718	0.0347664404009676	0.104026615846124	0.0890477328610191	0.00435784142351481	0.0117720929638605	0.0666227523066902	0.00745366453593099	0.0183953205501931	0.0321564240098154	0.0196659447433011	0.0587126269277834	0.104748458757033	0.0161068032454713	0.0137796728029340	0.110068592767276	0.00735734937546269	0.00903151490542007	0.000127845273321602	0.0523507108348609	0.0305814705147724	0.063495909938855	0.104430239769967	0.0459819646416604	0.0339674636742296	0.0816584456317552	0.00273657173458803	0.0453303486987164	0.00140555919380424	0.0699434008535371	0.0221426560106004	0.0200826857257404	0.088160613716054	0.0401519295287451	0.0398180124937576	0.000593586193154589	0.0347184591960877	0.0527540283409203	0.00347057697059008	0.0320041749247328
0.0750156742506554	0.0724872211371986	0.117450128233814	0.347714516948244	0.00933553262035525	0.0215285855941076	0.0156179979163322	0.062600290523513	0.0140193821490146	0.0261656697792145	0.00587908446028328	0.00436909071463372	0.090668230119494	0.0212036338745139	0.138320672195518	0.00995419607737902	0.0338347147469341	0.0380276051550033	0.0088361131536795	0.00534395218928688	0.00619340893531892	0.0112611252748162	0.0369762918402279	6.08867156912439e-05	0.0420812529909449	0.0361457203772127	0.0303426341177142	0.0384676616471348	0.0627937186632875	0.0194178723212100	0.0454935100119589	0.0096791744337778	0.00615108014632199	0.0505972866537855	0.0529701869564933	0.123896388738919	0.00440804073589153	0.0179487857558664	0.0166830259101799	0.130437494743900	0.0209058427369934	0.0269192638492568	0.0408470346833527	0.0318407081686465	0.00972090669995923	0.0159249660493801	0.0312276728020786	0.00616831276933257	0.0238730725287171	0.00752372833976614	0.0232202509685288	0.0832371925599558	0.0369327579509531	0.0407829197127339	0.0326500844560782	0.0190958444005489	0.0458015916915349	0.000879610552723691	0.0377124741694487	0.0301574991834741	0.00845773094154786	0.178319556422104	0.070353249205734	0.00198870704818415	0.0197983181082851	0.0692760362689813	0.0457912933984071	0.010312239421635	0.00551306400287733	0.0171954919738796	0.104914673394660	0.0341308323358919	0.00905385104767481	0.0291693070582050	0.00947327146121662	0.000895397082247474	0.0330486375043977	0.00123144082276981	0.209131069932282	0.0321770924854664	0.0592328039637065	0.0661070175604897	0.00351516912172412	0.0101119725924524	0.0305780568496954	0.0173646638222567	0.110970326257526	0.0390947013132018	0.0597566108014158	0.0259454464577878	0.00510199971495552	0.0176444395472144	0.0281508343425252	2.31823612650258e-05	0.0297302197972394	0.0421832553097596	0.0381553728835692	0.0417197647324451	0.00914064388684408	0.039937943309021
0.101363769948958	0.130516266223942	0.311683919530721	0.0458969527979182	0.0731118293431358	0.0199257853249301	0.126185778420784	0.0384171050464582	0.0249539542316275	0.036618298670992	0.00847159289094702	0.0704246933033071	0.125504459007014	0.0338104902532238	0.0408632957117894	0.00300200548594306	0.0341482552813920	0.0689389170045415	0.00732009122757503	0.00274262290693397	0.101440517934382	0.00223993532074899	0.079238473675678	0.0554936073068865	0.0405868887948546	0.0974540455110236	0.0456818362241977	0.0435254077626432	0.0223072688680625	0.000408372159581573	0.00927799552280087	0.0473501658119509	0.0109485919524150	0.0200016257241627	0.0707615670592926	0.0111579030451367	0.00546850227846586	0.000261299372319311	0.0328607356758346	0.0350447910894825	0.0510705449824902	0.00259630969501232	0.00640889772344586	0.0527528693209034	0.0375311118147375	0.0136444392423564	0.103415970158552	0.0311470023582952	0.0227433204089984	0.0528635631222012	0.0105591954594499	0.00075112038873584	0.0133173019220333	0.0218910470433197	0.0793727741391459	0.05659377182024	0.0518819080953967	0.00902814336981624	0.0337750684110755	0.0196414729007228	0.099540461450403	0.0218941662030036	0.053888263850287	0.00374332437462411	0.0498136649358914	0.0429695704575078	0.00358065711993031	0.0235699196633557	0.0151925506060243	0.0343537042148395	0.0228966111870787	0.00553988768994223	0.0336635384296605	4.03274804043116e-05	0.00686833525897021	0.00939977750033904	0.0611892090391243	0.0506257182623415	0.00393676688339637	0.0359466251134054	0.0125624745719022	0.0152604089616249	0.00670697697132462	0.0102188601972851	0.0302433140982681	0.0361070318334983	0.000585368206029915	0.0598401083801822	0.00541351533198959	0.0159574814106674	0.0215310759868253	0.0267718522020832	0.0759120931964316	0.0178471435887073	0.00688396120971113	0.0228659609243821	0.0368324397588469	0.0160060687749258	0.0141621013616952	0.0406500819506637
